Ensembl Gene ID	Associated Gene Name
F36A2.8	F36A2.8
M01B12.3	arx-7
Y47G6A.4	Y47G6A.4
F25H2.1	tli-1
C27C7.1	C27C7.1
C54C8.12	C54C8.12
F08A10.2	srz-3
B0379.6	B0379.6
Y48G8AL.15	Y48G8AL.15
T10E9.9	T10E9.9
F45H11.4	mgl-2
T26E3.10	T26E3.10
C54G6.1	C54G6.1
K06A5.7	cdc-25.1
B0511.2	B0511.2
F39H2.5	F39H2.5
F53F10.8	F53F10.8
W03F11.4	W03F11.4
M01B12.4	M01B12.4
W03G9.9	W03G9.9
T10E9.2	T10E9.2
F55A12.10	F55A12.10
C45G3.1	aspm-1
B0205.12	B0205.12
F25H2.10	rpa-0
Y47G6A.24	mis-12
F46F11.5	vha-10
C54G6.5	spp-17
K09H9.8	K09H9.8
C35E7.9	C35E7.9
ZC434.8	ZC434.8
Y37F4.6	Y37F4.6
C03C11.1	C03C11.1
Y37H9A.3	Y37H9A.3
Y18H1A.11	Y18H1A.11
T15D6.9	T15D6.9
F57B10.10	dad-1
C32E8.11	C32E8.11
W05H12.1	W05H12.1
C55C2.3	C55C2.3
ZK39.9	ZK39.9
K04G2.11	K04G2.11
T21G5.6	T21G5.6
C18E3.4	C18E3.4
W09C5.9	W09C5.9
K07A1.7	K07A1.7
F25H2.3	F25H2.3
W03D8.11	W03D8.11
R06A10.1	R06A10.1
Y39G10AR.12	tpxl-1
F02E9.4	sin-3
W05F2.6	W05F2.6
Y23H5B.1	Y23H5B.1
F15H9.1	F15H9.1
C30F12.2	C30F12.2
ZC434.9	ZC434.9
F10G8.2	F10G8.2
C32E8.9	C32E8.9
C34B2.8	C34B2.8
C46H11.11	fhod-1
Y105E8A.25	Y105E8A.25
W09G3.3	tag-229
K08C9.4	col-65
K10E9.1	K10E9.1
F27D4.5	tag-173
F59C6.3	F59C6.3
R05D7.7	R05D7.7
W02D3.3	mec-6
F47B3.7	F47B3.7
F52B5.6	rpl-25.2
W10C8.6	W10C8.6
B0207.6	B0207.6
Y110A7A.12	tag-300
C46H11.3	C46H11.3
M04C9.5	dyf-5
K12C11.3	K12C11.3
F32H2.10	F32H2.10
Y48G1C.9	Y48G1C.9
C32E8.7	ric-19
Y48E1B.12	csc-1
Y53C12B.6	Y53C12B.6
R52.8	math-36
Y53F4B.23	Y53F4B.23
F47F6.5	clec-119
R05F9.3	msp-32
C25H3.1	C25H3.1
Y46B2A.3	Y46B2A.3
K12H6.9	K12H6.9
ZK1127.5	ZK1127.5
K09F6.2	K09F6.2
ZK177.2	ZK177.2
C56E6.1	abcx-1
C41C4.8	cdc-48.2
R05H5.3	R05H5.3
F45C12.15	F45C12.15
T14D7.2	T14D7.2
F14E5.4	F14E5.4
B0334.3	B0334.3
R10H1.4	isl-1
ZK250.2	ZK250.2
T24E12.6	T24E12.6
C04G6.3	pld-1
F43C11.6	F43C11.6
F41G3.14	exos-8
F54D12.4	F54D12.4
ZK1321.4	ZK1321.4
Y48E1C.1	Y48E1C.1
C49D10.3	srh-250
T21B4.12	srx-118
T02G5.14	T02G5.14
F59E12.13	fut-3
F19B10.8	srx-98
C41H7.9	C41H7.9
F54A3.2	F54A3.2
Y57A10A.13	Y57A10A.13
C08B11.9	C08B11.9
Y49F6B.14	Y49F6B.14
C01G12.3	C01G12.3
F18A1.8	F18A1.8
M106.1	mix-1
F45D11.13	fbxb-30
Y48C3A.10	Y48C3A.10
F53C3.13	F53C3.13
F42G2.5	F42G2.5
Y51H1A.6	mcd-1
K07C10.1	ptr-13
F18A1.3	lir-1
K04B12.1	plx-2
T04B8.2	T04B8.2
Y110A2AL.1	Y110A2AL.1
C31C9.7	C31C9.7
F18A12.2	F18A12.2
ZK1067.7	pqn-95
F22E5.8	F22E5.8
C50E10.7	sre-55
C18H9.6	C18H9.6
C56C10.11	C56C10.11
C17F4.10	srz-67
F45D11.16	F45D11.16
Y57A10A.23	Y57A10A.23
D2085.5	D2085.5
F09C12.2	F09C12.2
M28.1	M28.1
F29C12.1	pqn-32
R12C12.8	R12C12.8
F28C6.10	F28C6.10
ZK669.1	tag-341
K05F6.8	K05F6.8
F01D5.2	F01D5.2
W08F4.11	W08F4.11
E01G4.1	E01G4.1
R07C3.2	R07C3.2
H41C03.1	H41C03.1
C08H9.12	C08H9.12
ZC204.6	ZC204.6
K07D4.8	pqn-48
ZK84.4	ZK84.4
ZK669.2	ZK669.2
ZK131.9	his-15
F10G7.2	tsn-1
T07H3.3	math-38
F16G10.5	F16G10.5
F53C3.6	F53C3.6
K10G6.4	K10G6.4
F15D4.1	btf-1
M28.7	nph-1
C50E10.3	sre-53
T07H3.5	clec-20
Y53C12A.1	wee-1.3
F15A4.4	srg-16
F49E12.12	F49E12.12
T14B4.6	dpy-2
C17F4.3	C17F4.3
ZK673.5	ZK673.5
ZK1248.16	lec-5
Y57A10A.28	Y57A10A.28
Y38E10A.18	nhr-234
R53.5	R53.5
C56C10.9	C56C10.9
F36H5.6	clec-19
Y54E2A.7	Y54E2A.7
C08E3.2	btb-15
Y57G7A.8	Y57G7A.8
Y17G7B.13	Y17G7B.13
F57C2.1	btb-20
F58G1.8	F58G1.8
C06A1.5	rpb-6
F40H7.5	srx-102
T01B7.4	cyn-11
C24H12.1	C24H12.1
Y9C2UA.2	Y9C2UA.2
ZK1067.3	ZK1067.3
F53C3.5	F53C3.5
T16D1.1	T16D1.1
ZK892.3	ZK892.3
F26G1.5	F26G1.5
F59H6.10	bath-3
F42A8.1	F42A8.1
F26H11.1	kbp-3
F02E11.1	wht-4
ZK930.5	ZK930.5
C16C8.19	C16C8.19
F35C5.5	clec-62
F13H8.6	F13H8.6
C05D12.7	C05D12.7
F09E5.14	F09E5.14
C09H10.8	glb-4
ZC239.17	ZC239.17
F18C5.5	F18C5.5
M151.6	fbxb-32
C23H3.2	C23H3.2
T01E8.9	ubxn-5
F10B5.2	F10B5.2
Y53F4B.11	Y53F4B.11
VM106R.1	VM106R.1
Y25C1A.8	Y25C1A.8
Y51B9A.7	Y51B9A.7
F41G3.11	srx-95
C47D12.3	sfxn-1.4
VW02B12L.2	VW02B12L.2
T28D9.12	T28D9.12
T27D12.1	T27D12.1
ZK1307.8	ZK1307.8
Y17G7B.12	Y17G7B.12
C14A4.8	C14A4.8
C14A4.12	C14A4.12
R07C3.9	R07C3.9
F21H12.4	ptc-2
T24E12.10	T24E12.10
F57C2.2	btb-19
T25D10.2	T25D10.2
Y48B6A.9	hot-7
R05H5.6	srb-6
T09A5.4	T09A5.4
C33B4.5	C33B4.5
ZK1248.7	ZK1248.7
M01D1.10	fbxb-45
B0495.7	B0495.7
Y53F4B.39	Y53F4B.39
C44B7.10	C44B7.10
R12C12.3	R12C12.3
F22B5.3	cut-3
T05C12.4	T05C12.4
D2062.1	D2062.1
C30G12.7	puf-8
C52E2.5	C52E2.5
F33A8.3	cey-1
K01A2.7	col-69
B0281.8	B0281.8
C27H5.5	col-36
C08F1.8	C08F1.8
T05A7.7	T05A7.7
ZK622.1	ZK622.1
F07H5.6	F07H5.6
K12H6.11	set-13
B0286.4	ntl-2
F49C5.5	F49C5.5
C08G5.2	C08G5.2
Y49F6B.1	cyh-1
Y27F2A.10	Y27F2A.10
C33F10.2	C33F10.2
W10D9.3	W10D9.3
B0491.2	sqt-1
ZK546.3	ZK546.3
W03C9.8	W03C9.8
C32D5.10	C32D5.10
C04G6.7	C04G6.7
Y51H7C.4	Y51H7C.4
W10G11.13	clec-132
F58E1.14	fbxb-47
F07E5.6	fbxb-36
C07E3.3	C07E3.3
Y38E10A.8	Y38E10A.8
Y38E10A.11	Y38E10A.11
C16A11.2	C16A11.2
F57C2.6	spat-1
Y46G5A.23	Y46G5A.23
F13D12.4	alh-8
Y48B6A.11	jmjd-2
F35D2.3	F35D2.3
C18H9.3	C18H9.3
F54D10.1	skr-15
B0034.7	B0034.7
F01D5.9	cyp-37A1
C47G2.1	cut-1
ZC204.12	ZC204.12
C16C4.5	math-15
T21B4.7	srh-69
C27A2.8	C27A2.8
W10G11.5	clec-127
C40D2.2	math-20
F45C12.7	btb-6
Y25C1A.9	srg-21
C18A3.6	rab-3
F35C11.1	nlp-5
K09F6.9	K09F6.9
F15D4.4	F15D4.4
F58A6.2	F58A6.2
Y38E10A.21	rgs-4
T02H6.9	T02H6.9
Y53F4B.10	Y53F4B.10
C01G6.3	C01G6.3
E04F6.10	E04F6.10
F31D5.5	F31D5.5
F35C5.10	nspb-11
F59A6.2	F59A6.2
R07G3.8	R07G3.8
C46E10.3	C46E10.3
C16C4.15	math-10
DH11.1	DH11.1
C06A8.5	spdl-1
W02B12.15	W02B12.15
M176.8	M176.8
C23H3.9	C23H3.9
F16G10.11	F16G10.11
F43E2.5	F43E2.5
ZK970.4	vha-9
K10B4.1	K10B4.1
C17C3.3	C17C3.3
EEED8.5	mog-5
F58A6.8	msp-45
R134.1	gcy-3
F12A10.8	F12A10.8
T19H5.2	T19H5.2
F22E5.21	F22E5.21
R07G3.1	cdc-42
F33G12.6	F33G12.6
C07H4.2	clh-5
ZK1290.3	rol-8
C27A2.3	ify-1
T06D4.2	T06D4.2
F46F5.8	F46F5.8
Y54G11A.2	Y54G11A.2
F52H3.3	bath-38
Y54E2A.10	Y54E2A.10
F13H8.2	F13H8.2
T11F1.2	T11F1.2
T19D12.10	T19D12.10
C46E10.6	srx-110
C33F10.12	C33F10.12
F32A5.6	prx-13
C06A1.2	C06A1.2
T11F1.5	srw-79
T13B5.6	lips-12
B0432.11	B0432.11
Y51H7C.11	nol-6
F23F1.2	F23F1.2
Y48E1B.5	Y48E1B.5
ZK20.2	kin-6
R03H10.1	R03H10.1
F45E10.2	F45E10.2
T23G7.5	pir-1
T13B5.1	snf-3
T10D4.4	ins-31
F35C5.2	sra-14
Y51H7C.15	Y51H7C.15
Y54G11A.11	Y54G11A.11
C18E9.8	C18E9.8
Y27F2A.4	sri-33
C06C3.7	C06C3.7
D1069.1	D1069.1
F54C9.7	F54C9.7
ZK669.7	ZK669.7
C41H7.1	C41H7.1
F41C3.4	F41C3.4
Y51H7C.5	Y51H7C.5
R03D7.4	R03D7.4
Y38E10A.7	lips-15
B0252.8	B0252.8
F57G9.3	F57G9.3
C17C3.19	ins-12
C08E3.15	C08E3.15
C52A11.2	glb-12
K12D12.3	col-84
T22D2.1	vab-19
F59E12.4	npl-4.1
F33A8.4	F33A8.4
F43E2.9	F43E2.9
C44B7.4	C44B7.4
Y38A8.1	ndx-3
T08E11.4	math-41
F28A10.3	F28A10.3
F29C12.4	F29C12.4
T05H10.4	T05H10.4
T06D8.9	T06D8.9
EEED8.15	EEED8.15
F26H11.5	exl-1
F49E12.6	F49E12.6
F37H8.3	F37H8.3
F44F4.5	sra-10
F08D12.6	fbxb-108
ZK250.6	math-48
F59E12.10	ddl-1
ZK673.11	ZK673.11
Y57A10C.10	Y57A10C.10
Y48C3A.1	Y48C3A.1
ZK1290.14	ZK1290.14
W01D2.3	W01D2.3
T06D8.1	T06D8.1
T01B7.7	rol-6
Y39G8B.1	Y39G8B.1
T05C12.7	cct-1
F58G1.1	F58G1.1
W04H10.3	nhl-3
K02C4.4	ltd-1
C01F1.4	C01F1.4
B0252.3	B0252.3
ZK1248.4	ZK1248.4
F54A3.5	F54A3.5
T10D4.8	sri-54
F14D2.6	F14D2.6
K02A2.1	K02A2.1
C44B7.8	pmp-1
R09D1.7	R09D1.7
T05A6.5	T05A6.5
M01D1.8	fbxb-41
Y48E1B.2	Y48E1B.2
T10B9.4	cyp-13A8
F08D12.13	F08D12.13
R07C3.13	R07C3.13
D2013.6	D2013.6
Y57A10C.6	Y57A10C.6
K01C8.8	clec-142
R06F6.8	R06F6.8
F53G2.1	F53G2.1
F52C6.4	F52C6.4
F48A11.1	chs-2
C40A11.2	C40A11.2
C03H5.4	C03H5.4
C49D10.9	nhr-261
F54D10.9	F54D10.9
H35N03.1	exp-1
E04D5.3	cut-4
F37B1.1	gst-24
H20J04.3	H20J04.3
Y57G7A.4	srw-66
Y57G7A.1	Y57G7A.1
C08H9.15	C08H9.15
B0454.5	B0454.5
Y38F1A.5	cyd-1
C30B5.2	C30B5.2
F29A7.1	fbxb-106
F54D12.10	F54D12.10
W02B8.5	hot-3
VF13D12L.1	VF13D12L.1
T16A1.2	T16A1.2
E02H1.6	E02H1.6
Y51H7BR.1	fbxb-42
C29F5.4	mps-1
R05F9.11	R05F9.11
F59H6.11	bath-5
C05C10.1	C05C10.1
F21D12.1	nhr-21
F58E1.10	F58E1.10
C24H12.11	C24H12.11
ZK131.2	his-25
H20J04.7	H20J04.7
R11F4.2	R11F4.2
C32D5.7	C32D5.7
Y49F6B.6	Y49F6B.6
ZK75.3	ins-3
R06F6.6	R06F6.6
K10H10.9	K10H10.9
M03A1.3	M03A1.3
C09D8.1	ptp-3
F54D5.7	F54D5.7
ZC204.2	ZC204.2
ZC101.1	ZC101.1
Y38E10A.24	Y38E10A.24
Y52E8A.5	srw-40
T24F1.3	T24F1.3
Y46D2A.1	Y46D2A.1
T05A8.4	nep-2
F31E8.1	F31E8.1
Y47G7B.2	Y47G7B.2
Y81G3A.1	Y81G3A.1
C52E12.4	C52E12.4
F49C5.11	F49C5.11
C17A2.8	nhr-72
C09G5.3	col-79
M176.3	M176.3
W03H9.2	W03H9.2
C04H5.7	C04H5.7
K01C8.10	cct-4
C34F11.5	C34F11.5
T27A1.4	lgc-34
F10B5.6	emb-27
W09H1.1	W09H1.1
F34D6.5	sri-62
F58E1.3	fbxb-26
F10G7.5	F10G7.5
K01A2.11	cbn-1
Y54E2A.4	Y54E2A.4
F10E7.4	spon-1
F18C5.6	sra-28
Y38F1A.7	Y38F1A.7
T12C9.6	nhr-16
K01A2.10	K01A2.10
R07C3.8	R07C3.8
Y53C12B.1	Y53C12B.1
C09H10.10	C09H10.10
ZK355.1	ZK355.1
B0495.10	tag-178
Y46G5A.14	Y46G5A.14
R06A4.7	mes-2
Y57A10A.18	pqn-87
K01A2.4	K01A2.4
ZC239.5	ZC239.5
K05F1.7	msp-63
F46F5.1	F46F5.1
T19D12.4	T19D12.4
T21B10.6	T21B10.6
Y17G7B.20	Y17G7B.20
F08D12.1	F08D12.1
F44E5.1	F44E5.1
K01A2.2	far-7
C33F10.5	rig-6
Y49F6C.5	bath-23
ZK1320.7	ZK1320.7
F43G6.4	F43G6.4
C40A11.7	C40A11.7
T07F8.2	T07F8.2
W09H1.3	W09H1.3
ZK666.11	ZK666.11
M151.1	M151.1
F35H8.2	F35H8.2
ZK666.5	clec-59
Y110A2AL.5	Y110A2AL.5
Y53F4B.3	Y53F4B.3
Y53F4B.5	Y53F4B.5
F28C6.7	rpl-26
T19E10.1	ect-2
C01B12.8	C01B12.8
F44G4.6	F44G4.6
C07E3.4	C07E3.4
C50D2.7	C50D2.7
F45H10.5	F45H10.5
C34F11.9	dsh-1
T24H10.7	jun-1
F58A6.5	F58A6.5
F15A4.7	srg-17
Y53C12A.7	Y53C12A.7
F46F5.5	F46F5.5
F41G3.10	F41G3.10
C08E3.6	fbxa-163
Y48E1B.1	ddl-2
K09F6.6	K09F6.6
T05A8.6	T05A8.6
F59G1.5	ptp-2
C32D5.14	C32D5.14
C16C8.13	C16C8.13
ZK1240.8	ZK1240.8
C25H3.5	flp-27
F52H3.7	lec-2
R05H5.7	R05H5.7
D2089.4	ptb-1
K02B7.3	K02B7.3
C56C10.6	C56C10.6
Y57A10A.26	Y57A10A.26
W02B12.1	W02B12.1
T22C8.5	sptf-2
Y46G5A.15	Y46G5A.15
C32B5.2	srh-274
T05C1.1	T05C1.1
F43C11.10	F43C11.10
T24B8.4	T24B8.4
K08F8.6	let-19
T01E8.3	plc-3
F14D2.5	F14D2.5
ZK177.6	fzy-1
B0432.2	djr-1.1
C56C10.1	vps-33.2
VW02B12L.4	adbp-1
F58F12.1	F58F12.1
C16A11.7	C16A11.7
F09E5.11	F09E5.11
W02B12.6	ars-1
T07D4.2	T07D4.2
R07C3.5	R07C3.5
W02B8.3	W02B8.3
Y38E10A.14	Y38E10A.14
C08B11.3	C08B11.3
F12E12.6	F12E12.6
C56E6.6	C56E6.6
C18A3.2	C18A3.2
T09F3.3	gpd-1
T02G5.7	T02G5.7
ZK945.6	ZK945.6
R09D1.10	R09D1.10
AH6.5	mex-6
F07H5.2	sgn-1
K07D4.4	K07D4.4
Y51H7BR.8	Y51H7BR.8
C01G12.5	C01G12.5
Y50F7A.2	Y50F7A.2
F54D5.8	dnj-13
B0454.7	clec-2
C54A12.1	ptr-6
Y27F2A.11	Y27F2A.11
K08F8.2	atf-2
B0495.4	nhx-2
R05H10.6	cdh-7
F45C12.8	fbxa-184
C06C3.8	C06C3.8
Y14H12B.1	Y14H12B.1
T04B8.3	T04B8.3
ZK1127.1	nos-2
ZK131.5	his-11
F23F1.10	F23F1.10
F44E5.5	F44E5.5
F27E5.3	F27E5.3
C05C10.6	ufd-3
ZK131.3	his-9
Y54E2A.3	tac-1
C52E2.2	C52E2.2
Y48C3A.20	Y48C3A.20
C13B4.1	C13B4.1
T01D1.5	T01D1.5
R05H10.1	R05H10.1
C32B5.13	C32B5.13
C31C9.2	C31C9.2
D1022.2	D1022.2
W07A12.5	col-78
F44F4.4	ptr-8
AH6.3	AH6.3
W01C9.3	pqn-73
T07F8.4	T07F8.4
F34D6.1	F34D6.1
T08H4.2	T08H4.2
Y48E1C.3	Y48E1C.3
F13H8.12	F13H8.12
F45D11.12	fbxb-29
T05A7.3	T05A7.3
T05A7.1	T05A7.1
C41C4.4	ire-1
F59B10.3	F59B10.3
C16A11.5	C16A11.5
B0047.2	btb-3
F22B5.4	F22B5.4
Y48C3A.14	Y48C3A.14
Y48C3A.18	Y48C3A.18
F08G2.8	F08G2.8
R09D1.6	R09D1.6
T24H7.3	T24H7.3
F22E5.1	F22E5.1
C07E3.9	C07E3.9
F35C5.11	F35C5.11
M05D6.2	M05D6.2
F43C11.2	F43C11.2
M05D6.9	M05D6.9
E02H1.3	tag-124
K12H6.8	K12H6.8
DH11.5	DH11.5
T01E8.5	T01E8.5
Y54G9A.6	bub-3
C09H10.2	rpl-41
E04D5.5	E04D5.5
F46C5.4	F46C5.4
F09D1.1	F09D1.1
ZK666.1	ZK666.1
K06A1.4	nhr-22
C30G12.2	C30G12.2
K06A1.1	K06A1.1
F09E5.9	F09E5.9
F59E12.3	F59E12.3
C46F9.3	math-24
T27A1.1	T27A1.1
B0304.3	cyp-23A1
F18A12.8	F18A12.8
C27D6.11	C27D6.11
C17F4.7	C17F4.7
F08D12.3	F08D12.3
F52C6.14	F52C6.14
Y57G7A.11	Y57G7A.11
F35H8.1	F35H8.1
F26G1.2	F26G1.2
ZK622.3	pmt-1
F49E12.9	F49E12.9
ZK930.1	ZK930.1
Y110A2AL.6	Y110A2AL.6
T26C5.1	gst-13
E01F3.1	pde-3
R03C1.1	R03C1.1
F29C12.3	F29C12.3
F59H6.8	bath-21
R03D7.5	R03D7.5
T12C9.1	nhr-273
C52E12.3	sqv-7
C32D5.2	sma-6
ZK673.1	ZK673.1
Y38E10A.6	Y38E10A.6
H17B01.5	H17B01.5
F11G11.5	F11G11.5
K01A2.3	K01A2.3
C27D6.8	srb-3
K10B4.2	srt-54
F15D4.8	flp-16
C46F9.1	math-22
Y49F6B.11	srz-5
EGAP2.3	pho-1
T10D4.12	sri-32
K02F6.7	K02F6.7
ZK673.10	sdz-37
C17G10.4	cdc-14
2RSSE.2	2RSSE.2
F40F8.7	pqm-1
ZK546.15	try-1
F35D11.7	clec-136
F08G2.1	his-44
Y53F4B.18	Y53F4B.18
T14B4.1	T14B4.1
F31E8.4	F31E8.4
T01D1.3	T01D1.3
F47F6.9	F47F6.9
T15H9.1	T15H9.1
B0334.11	ooc-3
F10C1.1	F10C1.1
Y49F6C.2	Y49F6C.2
M110.5	dab-1
F35D2.1	F35D2.1
C08E3.3	bath-33
Y46E12BR.1	Y46E12BR.1
C01B12.4	C01B12.4
F42A8.2	sdhb-1
E04F6.4	E04F6.4
C32B5.9	C32B5.9
R166.4	pro-1
Y25C1A.4	clec-121
M106.8	M106.8
C15F1.3	tra-2
T02H6.2	thoc-1
F43G6.3	F43G6.3
C14A4.1	tag-242
W05H5.6	sre-33
D1022.6	sro-1
C34F11.2	C34F11.2
K02E7.12	K02E7.12
AH6.11	sra-7
F40E12.2	F40E12.2
F22E5.3	gcy-21
C04A2.7	dnj-5
H17B01.2	col-70
F41G3.18	F41G3.18
F54D10.5	F54D10.5
F54C9.2	stc-1
F37B12.1	F37B12.1
F18A1.4	lir-2
F33H1.4	F33H1.4
C34C6.6	prx-5
F37H8.4	sfxn-1.2
C17A2.3	C17A2.3
Y53F4B.35	gst-31
E04D5.2	E04D5.2
C26D10.6	C26D10.6
H20J04.6	H20J04.6
K07E8.3	sdz-24
ZK1248.3	ehs-1
F29A7.8	F29A7.8
Y38F1A.2	Y38F1A.2
F56D12.6	F56D12.6
K10B4.6	cwn-1
C04G6.10	C04G6.10
K01C8.7	K01C8.7
Y46G5A.35	Y46G5A.35
Y53F4B.14	Y53F4B.14
Y17G7B.9	cyn-16
ZK546.7	ZK546.7
Y46G5A.18	Y46G5A.18
F31D5.1	F31D5.1
F54B3.3	F54B3.3
F44F4.10	F44F4.10
Y57A10A.1	Y57A10A.1
D2062.7	D2062.7
B0034.4	B0034.4
C41H7.5	C41H7.5
C08G5.7	C08G5.7
F44F4.9	F44F4.9
F36H5.2	math-27
Y48E1B.8	Y48E1B.8
ZK1127.10	ZK1127.10
T01E8.8	T01E8.8
F18C5.1	sra-27
B0034.3	casy-1
C27D6.3	C27D6.3
K10B2.1	lin-23
C18E9.4	C18E9.4
Y48B6A.5	Y48B6A.5
F43G6.8	F43G6.8
H12I13.5	H12I13.5
W09B6.3	eri-3
C46E10.2	C46E10.2
M176.11	M176.11
M03A1.7	dao-2
K02E7.2	K02E7.2
C47D12.6	trs-1
Y53C12B.3	nos-3
C16C4.12	math-7
F28A10.7	F28A10.7
C01F1.5	C01F1.5
Y43F11A.4	Y43F11A.4
F57G9.7	F57G9.7
C18E9.7	C18E9.7
W01G7.3	rpb-11
C18A3.10	C18A3.10
F46C5.7	F46C5.7
Y57G7A.5	Y57G7A.5
Y54G11A.14	Y54G11A.14
Y51H7BR.5	Y51H7BR.5
T21B10.3	T21B10.3
C38C6.4	sre-13
ZK20.6	nep-1
C25H3.14	C25H3.14
W02B12.12	W02B12.12
C17G10.1	C17G10.1
Y51H7C.9	Y51H7C.9
C04A2.1	C04A2.1
M05D6.6	M05D6.6
C18D1.4	stg-1
C17C3.13	C17C3.13
R12C12.9	R12C12.9
F28C6.3	cpf-1
K02E7.9	btb-10
F23F1.6	F23F1.6
T01H3.2	T01H3.2
E04F6.7	dhs-7
D1022.7	aka-1
C08H9.5	old-1
C04H5.3	gcy-29
W09G10.4	apd-3
EEED8.11	clec-141
Y57A10C.1	Y57A10C.1
F45C12.12	btb-7
ZK666.6	clec-60
C30B5.5	C30B5.5
C29F5.7	glb-10
T01H3.5	T01H3.5
C18E9.10	C18E9.10
C27D6.1	C27D6.1
B0228.5	trx-1
R52.4	R52.4
T07D3.2	T07D3.2
C50D2.6	C50D2.6
F19H8.2	F19H8.2
Y110A2AM.1	Y110A2AM.1
F22D3.1	ceh-38
F07F6.9	srx-114
ZK546.13	mdt-4
R05F9.7	R05F9.7
F52C6.10	bath-7
B0432.5	cat-2
T06D8.5	T06D8.5
K12H6.1	nhr-119
C16C8.5	C16C8.5
C01B12.1	sqt-2
T14D7.3	tag-212
T05C12.11	T05C12.11
C27D9.2	C27D9.2
Y59C2A.2	Y59C2A.2
ZK1307.5	sqv-8
F45H10.3	F45H10.3
Y46G5A.1	Y46G5A.1
B0281.6	B0281.6
T21B10.1	T21B10.1
Y74E4A.1	lgc-27
ZK1290.8	wrt-10
C17C3.7	hlh-25
F07H5.9	F07H5.9
C24H12.10	C24H12.10
ZK1248.11	ZK1248.11
F08B1.2	gcy-12
T23B7.1	nspd-4
F07A11.3	npp-5
C13A10.1	C13A10.1
F38A3.2	ram-2
F54A3.1	F54A3.1
W06A11.2	W06A11.2
R05F9.5	gst-9
T16A1.5	T16A1.5
Y39G8C.4	col-87
T20H12.1	T20H12.1
F14F11.2	F14F11.2
ZK1127.4	ZK1127.4
T28D9.1	T28D9.1
EEED8.1	mel-47
C18H9.7	rpy-1
Y52E8A.1	Y52E8A.1
F35C5.8	clec-65
F39E9.14	F39E9.14
F07F6.2	F07F6.2
F40F8.12	F40F8.12
F43E2.1	F43E2.1
F59E12.8	F59E12.8
Y54G11A.6	ctl-1
Y17G7B.21	Y17G7B.21
C34C6.3	C34C6.3
M151.5	fbxb-31
F10E7.8	F10E7.8
F59H6.1	bath-19
ZK675.2	rev-1
B0047.3	bath-24
F45C12.2	F45C12.2
F37B1.5	gst-16
F14D2.2	F14D2.2
F44G4.2	F44G4.2
T07H3.2	bath-46
C27H5.8	glc-4
Y8A9A.3	Y8A9A.3
F13H8.9	F13H8.9
F07A11.6	din-1
F12E12.9	fbxb-92
T02G5.1	T02G5.1
F21H12.3	F21H12.3
F09C12.6	F09C12.6
F35C11.4	F35C11.4
K12H6.10	K12H6.10
F11G11.12	col-73
F58G1.5	lips-9
F41G3.2	F41G3.2
K09E4.3	K09E4.3
T05H10.8	T05H10.8
F40H7.8	srx-105
E01G4.5	E01G4.5
F36H5.11	fbxb-12
Y38E10A.3	Y38E10A.3
C06A8.9	glr-4
F12E12.2	F12E12.2
F58A6.10	srb-12
C15F1.5	C15F1.5
F10E7.1	F10E7.1
C33C12.9	C33C12.9
M176.5	M176.5
T13B5.5	lips-11
C06C3.1	mel-11
F13D12.7	gpb-1
K01C8.9	nst-1
EEED8.8	ndx-6
C44B7.3	aff-1
Y27F2A.9	Y27F2A.9
Y46G5A.26	lgc-35
Y17G7B.4	Y17G7B.4
F46F5.13	F46F5.13
F59A6.5	F59A6.5
F13H8.5	F13H8.5
F35H8.6	ugt-58
T25D3.4	T25D3.4
F22B5.10	F22B5.10
B0304.2	B0304.2
C01G6.8	cam-1
F41C3.8	F41C3.8
F39E9.3	sri-63
T05C12.3	T05C12.3
W05H5.1	W05H5.1
T19D12.8	sra-26
F40H3.2	F40H3.2
C33C12.3	C33C12.3
Y53F4B.9	Y53F4B.9
ZK970.5	gcy-4
F52C6.8	bath-4
W07G1.6	sre-43
ZK430.2	tag-231
F08G2.2	his-43
ZC239.12	sdz-35
Y54G11B.1	Y54G11B.1
Y53F4B.27	Y53F4B.27
F59A6.10	F59A6.10
C05D12.3	C05D12.3
F35D11.8	clec-137
K12H6.3	fut-4
M28.4	M28.4
C16C8.16	C16C8.16
T05A6.4	T05A6.4
ZK1320.3	ZK1320.3
C29F5.1	C29F5.1
Y25C1A.7	Y25C1A.7
B0304.1	hlh-1
Y38E10A.17	Y38E10A.17
F54D10.3	F54D10.3
T25D10.1	T25D10.1
C32B5.17	C32B5.17
F59A6.3	F59A6.3
F33H12.6	F33H12.6
Y53F4B.31	gst-28
F48A11.5	ubxn-3
F54C9.9	F54C9.9
W07G1.1	W07G1.1
C33F10.1	C33F10.1
F54C9.10	arl-1
T24H10.3	dnj-23
ZC239.16	ZC239.16
D2013.7	eif-3.F
F54D10.2	fbxa-24
T10B9.1	cyp-13A4
F15D4.2	F15D4.2
Y38F1A.1	Y38F1A.1
F15A4.9	F15A4.9
F28A10.5	F28A10.5
T14B4.2	T14B4.2
T21B10.5	set-17
E04F6.13	srd-58
Y49F6B.7	fbxb-104
Y38E10A.23	Y38E10A.23
F07E5.7	F07E5.7
T09A5.12	T09A5.12
F54F11.3	sre-45
D2062.4	D2062.4
F49C5.6	str-223
ZK938.3	ZK938.3
Y53F4B.12	Y53F4B.12
B0286.3	B0286.3
C08F1.6	C08F1.6
